id;wid;nama;nm_project;deskripsi_project;iddesa;latitude;longitude;accuracy;status;kode_kategori;kategori_landmark;kode_landmark_tipe;tipe_landmark;user_created_at;user_upload_at;user_creator_nama;photo_url
90451390;HPYHVQ;BATAS RT 002RW 001;0002;RT 002 / RW001;3203010001;-7.4268757106364;106.8318720907;4.5419998168945;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 12:53:00;2025-08-02 12:53:02;nurdin;https://wilkerstat.bps.go.id/api/landmark/90451390/photo
90453241;HPYKOV;BATAS RT 002/RW 001;0002;RT 002 / RW001;3203010001;-7.4280669252928;106.83064732701;4.9949998855591;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 12:55:38;2025-08-02 12:55:40;nurdin;https://wilkerstat.bps.go.id/api/landmark/90453241/photo
90457334;HPYQQG;BATAS SEGMEN;0002;RT 002 / RW001;3203010001;-7.4247975;106.8377982;5.0130000114441;1;150;Batas Wilkerstat;15070;Batas Segmen;2025-08-02 13:01:13;2025-08-02 13:01:16;nurdin;https://wilkerstat.bps.go.id/api/landmark/90457334/photo
90462746;HPYYQK;BATAS RT 002/001;0002;RT 002 / RW001;3203010001;-7.4295617;106.8445351;4.2360000610352;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 13:09:04;2025-08-02 13:09:06;nurdin;https://wilkerstat.bps.go.id/api/landmark/90462746/photo
90466034;HPZDMW;BATAS RT 002/ RW001;0002;RT 002 / RW001;3203010001;-7.4236631053102;106.8437378481;6.4959998130798;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 13:13:48;2025-08-02 13:13:50;nurdin;https://wilkerstat.bps.go.id/api/landmark/90466034/photo
91017968;HRENZC;BATAS 1 TUGU BATAS DESA SINAR LAUT;0029;RT 003 RW 005 Dusun Sinqrharapan;3203010001;-7.4307618;106.8048957;4.673999786377;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 12:18:04;2025-08-03 12:18:10;MUHAMAD ALGIM SAIDOEL HAQ;https://wilkerstat.bps.go.id/api/landmark/91017968/photo
90739302;HQORTE;RT 003/RW001;0003;;3203010001;-7.4127881;106.8315263;3.7909998893738;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 15:32:21;2025-08-02 18:46:39;nurdin;https://wilkerstat.bps.go.id/api/landmark/90739302/photo
90739306;HQORTI;BATAS RT 03/RW01;0003;;3203010001;-7.4191851006009;106.83126088232;9.28600025177;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 15:19:50;2025-08-02 18:46:42;nurdin;https://wilkerstat.bps.go.id/api/landmark/90739306/photo
90739312;HQORTO;BATAS RT 003/001;0003;;3203010001;-7.4231032325399;106.83599129319;4.3410000801086;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 15:10:39;2025-08-02 18:46:46;nurdin;https://wilkerstat.bps.go.id/api/landmark/90739312/photo
90739315;HQORTR;BATAS RT 003/001;0003;;3203010001;-7.4225124396573;106.84359535575;5.3369998931885;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 14:39:40;2025-08-02 18:46:48;nurdin;https://wilkerstat.bps.go.id/api/landmark/90739315/photo
