id;wid;nama;nm_project;deskripsi_project;iddesa;latitude;longitude;accuracy;status;kode_kategori;kategori_landmark;kode_landmark_tipe;tipe_landmark;user_created_at;user_upload_at;user_creator_nama;photo_url
90030772;HPAJQA;GONGGO;0001;RT 001 RW 001 DUSUN 1;3214010006;-6.5205824993818;107.39589974284;3.7119998931885;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:16:54;2025-08-01 14:16:56;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90030772/photo
90043941;HPBDCN;PERTIGAAN BENDUNGAN;0001;RT 001 RW 001 DUSUN 1;3214010006;-6.5215191;107.3931366;1.6660000085831;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:37:17;2025-08-01 14:37:18;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90043941/photo
90047773;HPBITX;SD TANTINA;0001;RT 001 RW 001 DUSUN 1;3214010006;-6.5192;107.3960833;2.5199999809265;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:43:19;2025-08-01 14:43:20;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90047773/photo
90048076;HPBJFO;LAPANG VOLI;0001;RT 001 RW 001 DUSUN 1;3214010006;-6.5191539;107.3947592;1.6000000238419;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:42:43;2025-08-01 14:43:49;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90048076/photo
90912305;HQYNRD;TOWER XL;0015;RT  015 RW 004 DUSUN 2;3214010006;-6.5191533;107.3975767;3.5999999046326;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 10:32:01;2025-08-03 10:32:03;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90912305/photo
90926337;HQZIKV;TUGU BATAS PJT;0015;RT  015 RW 004 DUSUN 2;3214010006;-6.517295;107.3978617;1.9329999685287;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 10:44:42;2025-08-03 10:44:45;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90926337/photo
90939591;HRACAP;TUGU DEPAN RUMAH PAK SAJI;0015;RT  015 RW 004 DUSUN 2;3214010006;-6.5175169;107.3997182;3.0209999084473;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 10:56:29;2025-08-03 10:56:31;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90939591/photo
90954728;HRAYKU;RUMAH IBU RAJIMAH;0015;RT  015 RW 004 DUSUN 2;3214010006;-6.5193238;107.399972;2.5999999046326;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 11:10:21;2025-08-03 11:10:23;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/90954728/photo
91611780;HSMIKA;RUMAH PAK DADANG;0002;RT 002 RW 001 DUSUN 1;3214010006;-6.5180667;107.3955283;3.1280000209808;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:36:53;2025-08-04 13:36:55;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/91611780/photo
91613515;HSMKYT;POHON TRAMBESI DEPAN SD TANTINA;0002;RT 002 RW 001 DUSUN 1;3214010006;-6.5191951;107.3960168;3.9079999923706;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:38:55;2025-08-04 13:38:56;IRMA SURYANI;https://wilkerstat.bps.go.id/api/landmark/91613515/photo
