id;wid;nama;nm_project;deskripsi_project;iddesa;latitude;longitude;accuracy;status;kode_kategori;kategori_landmark;kode_landmark_tipe;tipe_landmark;user_created_at;user_upload_at;user_creator_nama;photo_url
90058449;HPBYON;BATAS1_RT1RW3_JEMBATAN;0014;;3201010001;-6.6748225;106.5383702;5.6490001678467;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 15:00:15;2025-08-01 15:00:20;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90058449/photo
90046019;HPBGEL;BATAS1_RT02RW03_MUSHOLA;0015;;3201010001;-6.6732833;106.5409579;4.2620000839233;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:40:29;2025-08-01 14:40:34;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90046019/photo
90049903;HPBLXV;BATAS4_RT02RW03_PAK DARMIN;0015;;3201010001;-6.6724243;106.5413114;3.789999961853;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:46:40;2025-08-01 14:46:43;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90049903/photo
90053282;HPBQXU;BATAS2_RT2RW3_RUMAH BAPAK OLEH;0015;;3201010001;-6.6740868;106.5409795;4.2600002288818;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:52:12;2025-08-01 14:52:15;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90053282/photo
90056130;HPBVDI;BATAS3_RT2RW3_SAWAH;0015;;3201010001;-6.6743259;106.5410066;17.444000244141;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:56:14;2025-08-01 14:56:21;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90056130/photo
90014864;HOZMCE;BATAS2_RT3 RW3_SDN MALASARI 04;0016;;3201010001;-6.6749573;106.5420363;3.789999961853;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 13:50:35;2025-08-01 13:50:38;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90014864/photo
90017070;HOZPJA;BATAS 1_RT3RW3_PAUD TERATAI;0016;;3201010001;-6.6757199;106.5417865;6.6789999008179;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 13:54:34;2025-08-01 13:54:37;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90017070/photo
90021955;HOZWOX;BATAS 4_RT3RW3_CIKOPO;0016;;3201010001;-6.6769728;106.5441926;5.0539999008179;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:02:49;2025-08-01 14:02:53;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90021955/photo
90025162;HPABIG;BATAS 3_RT3RW4_KEBUN;0016;;3201010001;-6.6758911;106.5426826;8.3159999847412;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-01 14:08:08;2025-08-01 14:08:11;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/90025162/photo
90758825;HQPUQB;BATAS 1_RT 004_RW 012_MESS BRIMOB;0013;RT 004 RW 012 DUSUN 1;3201010001;-6.6853718;106.5212393;10.565999984741;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 12:21:17;2025-08-03 00:47:38;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/90758825/photo
91048025;HRGGLD;BATAS 2_ RT004 RW012_RUMAH PAK ANTAWI;0013;RT 004 RW 012 DUSUN 1;3201010001;-6.680816;106.5191828;4.0609998703003;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-03 13:02:50;2025-08-03 13:02:56;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91048025/photo
91297503;HRULML;BATAS 3_RT 004 RW 012 KOLAM IKAN PAK HAMID;0013;RT 004 RW 012 DUSUN 1;3201010001;-6.6792458;106.5168954;5.0869998931885;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 12:59:47;2025-08-03 18:00:51;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91297503/photo
91297556;HRULOM;BATAS 4_RT 004 RW 012_GAPURA TN;0013;RT 004 RW 012 DUSUN 1;3201010001;-6.6795946;106.5212926;3.7130000591278;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 12:50:30;2025-08-03 18:01:08;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91297556/photo
91350960;HRXMOM;BATAS 1_RT 003 RW 010_ SUNGAI;0045;RT 003 RW 010 DUSUN 4;3201010001;-6.7033359;106.5221361;0.87199997901917;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-02 14:44:08;2025-08-04 08:03:30;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91350960/photo
91443596;HSCTPK;BATAS 3_RT003 RW 010_RUMAH BPK JUNA;0045;RT 003 RW 010 DUSUN 4;3201010001;-6.715703357479;106.5319327265;3;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 10:15:07;2025-08-04 10:15:11;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91443596/photo
91453135;HSDHSH;BATAS 4_RT 003 RW 010_ KEBUN;0045;RT 003 RW 010 DUSUN 4;3201010001;-6.7161465;106.534152;2.7260000705719;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 10:24:57;2025-08-04 10:25:01;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91453135/photo
91686534;HSQOZE;BATAS 3 RT 002 RW 010 BATAS JALAN PERTIGAAN KEBUN TEH;0044;RT 002 RW 010 DUSUN 4;3201010001;-6.7238383;106.5307631;4.1550002098083;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:05:55;2025-08-04 14:56:21;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686534/photo
91686639;HSQPDF;BATAS. RT 002 RW 010_JALAN;0044;RT 002 RW 010 DUSUN 4;3201010001;-6.7217336;106.5323441;5.6389999389648;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:01:03;2025-08-04 14:56:27;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686639/photo
91686749;HSQPHL;BATAS 4_RT 002 RW 010_JALAN;0044;RT 002 RW 010 DUSUN 4;3201010001;-6.7207748835517;106.53180766851;4.9229998588562;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 10:58:07;2025-08-04 14:56:33;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686749/photo
91686846;HSQPLE;BATAS 2_RT 002 RW 010_ KEBUN PAK SAPRI;0044;RT 002 RW 010 DUSUN 4;3201010001;-6.7207582349413;106.5357934311;4.2940001487732;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 10:42:00;2025-08-04 14:56:38;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686846/photo
91687015;HSQPRR;BATAS 1_RT 002 RW 010_ JALAN;0044;RT 002 RW 010 DUSUN 4;3201010001;-6.7190484196122;106.53337340802;5.7589998245239;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 10:32:24;2025-08-04 14:56:47;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91687015/photo
91542041;HSIJFT;BATAS 4_RT 001 RW 010_JALAN;0043;RT 001 RW 010 DUSUN 4;3201010001;-6.7270247;106.5287572;8.1990003585815;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:57:25;2025-08-04 11:57:28;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91542041/photo
91685918;HSQOBM;BATAS 3_RT 001 RW 010_LAPANG VOLI;0043;RT 001 RW 010 DUSUN 4;3201010001;-6.7270726;106.5299611;4.4970002174377;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:23:36;2025-08-04 14:55:45;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91685918/photo
91686061;HSQOGZ;BATAS 2_ RT 001 RW 010_JALAN;0043;RT 001 RW 010 DUSUN 4;3201010001;-6.726455;106.5304172;7.7919998168945;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:19:11;2025-08-04 14:55:53;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686061/photo
91686176;HSQOLK;BATAS 1_RT 001 RW 010_RUMAH PAK KARDI;0043;RT 001 RW 010 DUSUN 4;3201010001;-6.7260092;106.5288306;4.3759999275208;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 11:14:28;2025-08-04 14:56:00;Andi pranat;https://wilkerstat.bps.go.id/api/landmark/91686176/photo
91623800;HSNAEI;BATAS 1_RT1RW8_BELAKANG SDN MALASARI 03;0035;;3201010001;-6.7286252;106.5146872;4.4079999923706;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:51:22;2025-08-04 13:51:24;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91623800/photo
91629100;HSNIAE;BATAS2_RT01RW8_RUMAH PAK DOCE;0035;;3201010001;-6.7281518267347;106.51451379061;3.9820001125336;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:57:36;2025-08-04 13:57:38;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91629100/photo
91634655;HSNQFV;BATAS3_RT1RW8_KEBUN;0035;;3201010001;-6.7282067;106.5149281;5.0139999389648;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 14:03:55;2025-08-04 14:03:57;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91634655/photo
91636680;HSNTFS;BATAS 4_RT1RW8_LAPANGAN VOLI;0035;;3201010001;-6.7283935608246;106.51424355805;4.7589998245239;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 14:06:16;2025-08-04 14:06:18;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91636680/photo
91563375;HSJOUH;BATAS 1 _RT 2RW8_ LAPANGAN VOLI;0036;;3201010001;-6.7295606086976;106.51555716991;4.9970002174377;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 12:26:09;2025-08-04 12:26:11;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91563375/photo
91565187;HSJRLZ;BATAS 2_RT 2RW8- MESJID;0036;;3201010001;-6.7288227;106.5151181;5.5960001945496;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 12:28:51;2025-08-04 12:28:52;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91565187/photo
91714989;HSSFBP;BATAS3_RT02RW8_MES PT SUMI ASIH;0036;;3201010001;-6.7311153;106.5145432;3.6870000362396;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 15:22:08;2025-08-04 15:22:10;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91714989/photo
91728108;HSSYME;BATAS4_RT2RW8_MES PT SUMI ASIH;0036;;3201010001;-6.7293154;106.5125691;5.0650000572205;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 15:33:57;2025-08-04 15:34:00;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91728108/photo
91598316;HSLOME;BATAS1_RT3RW8_RUMAH PAK RT CUCUM;0037;;3201010001;-6.728868;106.5150751;8.3809995651245;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:19:58;2025-08-04 13:19:59;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91598316/photo
91600591;HSLRVR;BATAS2_RT03RW8_SDN MALASARI03;0037;;3201010001;-6.7288772;106.5143065;8.1730003356934;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:22:45;2025-08-04 13:22:47;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91600591/photo
91603281;HSLVVD;BATAS 3_RT3RW8_ RUMAHMAMAN.S;0037;;3201010001;-6.7293194;106.5136069;3.9769999980927;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:26:13;2025-08-04 13:26:15;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91603281/photo
91639219;HSNWZJ;BATAS 4_RT03_RW8_RUMAH IRWAN;0037;;3201010001;-6.7292604;106.514665;8.1280002593994;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 14:09:08;2025-08-04 14:09:10;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91639219/photo
91617847;HSMRJJ;BATAS 1 _RT04RW08_KOLAM IKAN MINTA;0038;;3201010001;-6.7286259717231;106.51364911348;4.4039998054504;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:44:09;2025-08-04 13:44:11;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91617847/photo
91619025;HSMTCR;BATAS 2_RT4_RW8_GAPURA;0038;;3201010001;-6.7290096;106.5141619;5.8610000610352;1;150;Batas Wilkerstat;15040;Batas SLS;2025-08-04 13:45:35;2025-08-04 13:45:37;yeyen yunengsih;https://wilkerstat.bps.go.id/api/landmark/91619025/photo
